id,launch date,state_control,suit and belt,year,net profit,asset_beginning,asset_end,equity,liability,EBIT,current_asset,current_liability,RD,turnover,circulation
6,33721,1,0,2014,512453559.5,9968160025,11753217519,4214465816,7538751703,801845229.4,9473790871,5404446337,0,0,0
6,33721,1,0,2015,438785915.1,11753217519,12703504209,4495125153,8208379056,821785417.1,10470662335,4258388071,0,0,0
6,33721,1,0,2016,803876525.5,12703504209,13170385530,5129875626,8040509904,1076197737,11082483224,4554622279,0,0,0
6,33721,1,0,2017,820482505.6,13170385530,13139931309,5707359023,7432572286,1071933294,10583259881,6355662346,28432546.88,0,0
6,33721,1,0,2018,923127396.2,13139931309,13536728185,6386137356,7150590829,1157509643,10427435319,5436698858,32369220.39,0,0
7,33707,0,0,2012,6526102.73,362415187.9,785646880,298842802.2,486804077.9,18473097.03,582991720.2,486804077.9,0,0,0
7,33707,0,0,2013,18830603.46,785646880,657511920.8,353245479.7,304266441.1,34075241.18,421769708.2,304266441.1,0,0,0
7,33707,0,0,2014,-33382647.02,657511920.8,680925247,357966239.1,322959007.9,-24974816.51,460391046.2,311820361.5,0,0,0
7,33707,0,0,2015,13238872.22,680925247,480364514.3,372836127.7,107528386.6,16399467.89,287986678,107528386.6,0,0,0
7,33707,0,0,2016,81567961.1,480364514.3,514367695.1,437232053.7,77135641.4,90283802.64,242657552.6,76684352.42,0,0,0
7,33707,0,0,2017,795055.38,514367695.1,442675593,390427081.6,52248511.41,113744.85,193336840,51964687.05,31053171.34,0,0
7,33707,0,0,2018,-196200201.5,442675593,385709995.5,194226880.1,191483115.4,-202264756.1,125395070.9,42155457.19,56471021.9,0,0
8,33731,1,0,2012,39129030.59,77236597.09,613829627.3,540826405.7,73003221.58,47932494.16,160649196.7,73003221.58,0,0,0
8,33731,1,0,2013,22757953.94,613829627.3,626625950.7,563584359.6,63041591.05,30314516.97,208793926.9,63041591.05,0,0,0
8,33731,1,0,2014,7766402.64,626625950.7,674028043.8,598350762.3,75677281.52,19493005.91,234707483.7,74980962.53,0,0,0
8,33731,1,0,2015,189909159.6,674028043.8,3589354695,2908062000,681292694.7,234202188.1,1653063812,631550134.6,0,0,0
8,33731,1,0,2016,530541641.4,3589354695,8192656626,6172486051,2020170574,639445428,4415379603,1966552674,13127503.22,0,0
8,33731,1,0,2017,889609890.1,8192656626,10678315230,7187053024,3491262206,1044671008,6481932952,3429077484,30694011.99,0,0
8,33731,1,0,2018,341889698.1,10678315230,10466364830,7404851995,3061512835,492335528.9,5632607971,2771347874,51665801.77,0,0
9,33414,0,0,2012,307301126.7,11785629478,13171329971,4693352662,8477977308,652499596.3,9625613015,6636305719,10803632.76,0,0
9,33414,0,0,2013,444151234.2,13171329971,13611801388,5052731140,8559070248,700408418.2,9410692554,7229715938,14377236.69,0,0
9,33414,0,0,2014,472548632.6,13611801388,14725495571,5464128278,9261367292,768424354.1,10147248050,6150755294,16632010.04,0,9268750
9,33414,0,0,2015,965898398.9,14725495571,18114896107,6592098746,11522797362,1489064222,12534468630,8204491393,16973583.11,0,22481000
9,33414,0,0,2016,419482105.1,18114896107,21622925841,8134737848,13488187993,909792993,14100133637,9973637014,22848165.11,0,25041000
9,33414,0,0,2017,323247414.7,21622925841,27109464910,9945905428,17163559482,795141732.1,18214882103,11095473345,26987448.9,0,24908750
9,33414,0,0,2018,665070544.3,27109464910,29849801106,10450547026,19399254080,1474389628,20135017882,12857121626,30036506.23,0,25008750
10,34999,0,0,2012,3593386.51,237911027.7,239779833.3,95375117.75,144404715.6,7016390.2,186219758.3,144363207.7,17404253.08,0,0
10,34999,0,0,2013,3810759.8,239779833.3,1027789609,659685073.3,368104536.2,5867302.68,959796631.7,365872135.6,16980687.41,0,0
10,34999,0,0,2014,-75318345.8,1027789609,804218432.4,551590564.2,252627868.3,-83990002.04,695949001.8,197549960.2,34877240.83,0,0
10,34999,0,0,2015,19974104.65,804218432.4,5162182904,2170301988,2991880916,75167471.51,3443557674,2252193439,34075509,0,0
10,34999,0,0,2016,38935297.02,5162182904,4853287591,2209600252,2643687339,145368355.6,3031055668,2172452438,41561706.78,0,0
10,34999,0,0,2017,-1050006074,4853287591,3105153052,1179597646,1925555406,-1012575213,2818944678,1827387438,45949340.89,89977708,16677700
10,34999,0,0,2018,-726512624.7,3105153052,3273278297,590810693.1,2682467604,-659647715.3,2618549053,2607383472,91078514.23,114784387,16677700
11,33693,1,0,2012,374822152.4,3499608314,3950705939,1504018630,2446687309,483903458.7,3190069551,2278634251,37963806.94,0,0
11,33693,1,0,2013,300840563.8,3950705939,3873252714,1803643380,2069609335,415763752.7,3144603881,1814227582,12529224.23,0,0
11,33693,1,0,2014,417498679.9,3873252714,3883288145,2075104749,1808183396,540080708.7,3191649437,1493839910,16323103.23,0,0
11,33693,1,0,2015,156819966.7,3883288145,4379763486,2100768854,2278994632,208877002.8,3665271758,1999449750,23108477.78,0,0
11,33693,1,0,2016,354857241.7,4379763486,6654356144,2411296823,4243059321,468800218.6,5628030102,4105669824,40386383.78,0,0
11,33693,1,0,2017,622962734.4,6654356144,5393331549,2922555881,2470775668,802340164.4,4505840021,2416223746,41226182.66,0,0
11,33693,1,0,2018,592661752,5393331549,5820202138,3341199311,2479002827,719895593.1,4712264141,2425060370,48999538.04,0,0
12,33662,1,0,2012,369806756,15281391077,14335809746,7268194760,7067614986,685454558,1718888246,4050457973,0,0,0
12,33662,1,0,2013,1675314397,14335809746,15078866777,8400912582,6677954195,2163105196,2322885855,3917345907,0,0,0
12,33662,1,0,2014,939764732,15078866777,15116808305,8653448150,6463360155,1198066930,1352768297,5592603484,0,0,0
12,33662,1,0,2015,639832667,15116808305,15489600160,7877391477,7612208683,991872536,2180193184,5019078008,0,0,0
12,33662,1,0,2016,804226524,15489600160,16979235630,8132611019,8846624611,1211234270,2477785508,6955222220,145500,0,0
12,33662,1,0,2017,828636035,16979235630,19535002368,8779623111,10755379257,1298304337,4935590342,7455847953,16951000,0,0
12,33662,1,0,2018,472208588,19535002368,19114234184,9449432462,9664801722,884366411,4928108169,6195246306,18156959.9,0,0
14,33757,1,0,2012,33175060.06,1797309398,2020502626,633374554.9,1387128071,63039327.13,1826963808,1236872322,0,0,0
14,33757,1,0,2013,35207822.82,2020502626,1892715842,663539748,1229176094,63850422.31,1681396588,648878331.3,0,0,0
14,33757,1,0,2014,62783265.02,1892715842,2236734317,723357411.9,1513376905,93965921.06,2039568512,773035448.7,0,0,0
14,33757,1,0,2015,53410757.37,2236734317,2170514993,772937015.4,1397577978,77741682.69,1981128600,722577977.7,0,0,0
14,33757,1,0,2016,29112707.54,2170514993,1873814393,794586740.9,1079227652,43308881.63,1696687678,749227652.5,0,0,0
14,33757,1,0,2017,10988209.58,1873814393,1528276983,800149643.6,728127339.7,18892554.94,1355552682,638127339.7,10229937.72,0,0
14,33757,1,0,2018,154522074.3,1528276983,1917248983,950254666.1,966994316.7,212124291.6,1788555368,898546171.4,20861942.16,0,0
16,33690,1,0,2012,45438574.86,16906453313,16562917198,4246847782,12316069416,246588434.5,13303718073,11757251072,27304686.6,0,0
16,33690,1,0,2013,59843937.06,16562917198,15743284335,4280102679,11463181656,305221090.3,12504109238,11294245671,28271595.42,0,0
16,33690,1,0,2014,60524699.17,15743284335,16779359277,4297456505,12481902772,183661426.2,12870313630,11317411339,27237704.26,0,0
16,33690,1,0,2015,-1275844763,16779359277,14250367548,3075450417,11174917131,-1439221162,10560402158,10926764350,0,0,0
16,33690,1,0,2016,92175358.08,14250367548,17243119598,3318498895,13924620703,170865653.9,13407622612,13649080550,14583867.51,0,0
16,33690,1,0,2017,5086834100,17243119598,23558735470,8198189807,15360545662,6948178128,18891138468,15031253892,37395165.95,0,0
16,33690,1,0,2018,668618421.6,23558735470,32985061889,9451368311,23533693578,977337135.9,21843297580,22675834246,47950690.04,0,0
17,33694,0,0,2012,-52126619.65,135746630.9,162649076.3,-1709390684,1872039760,-3944133.91,101935156.7,1705826807,0,0,0
17,33694,0,0,2013,1575858760,162649076.3,151511429.9,7698773.18,143812656.7,1667505216,146012605.5,143812656.7,0,0,0
17,33694,0,0,2014,5782999.18,151511429.9,51489647.55,13496106.07,37993541.48,7755405.66,46185688.63,37993541.48,0,0,0
17,33694,0,0,2015,-105928.77,51489647.55,45869094.97,13390231.32,32478863.65,-686517.85,41007122.23,32478863.65,0,0,0
17,33694,0,0,2016,3891579.73,45869094.97,54088275.72,17281811.05,36806464.67,4220942.2,46302124.32,36806464.67,0,0,0
17,33694,0,0,2017,1579159.47,54088275.72,73559961.28,18860970.52,54698990.76,1885294.07,66218014.6,54698990.76,31651839.64,0,0
17,33694,0,0,2018,-1880505.78,73559961.28,73242960.17,16980464.74,56262495.43,-2477748.66,66793531.67,56262495.43,69157718.68,0,0
19,33889,1,0,2012,74063925.08,1061964235,1222994596,1006170661,216823935.2,74229133.86,734830955.6,208162571,0,0,0
19,33889,1,0,2013,45214229.56,1222994596,1336638587,1011684693,324953894.2,57630345.95,716814380.1,309208732.3,0,0,0
19,33889,1,0,2014,14126191.37,1336638587,1154612268,993638330.1,160973937.5,16929838.38,538695764.4,145335170.2,0,0,0
19,33889,1,0,2015,-42960551.91,1154612268,1060458757,957138009.1,103320748.4,-42909509.01,446043901.4,88749326.34,0,0,0
19,33889,1,0,2016,90145526.08,1060458757,1178543725,1049738563,128805162.4,113328723.3,605614340.6,114815830.8,825090.35,0,0
19,33889,1,0,2017,-61252928.19,1178543725,1070386221,963153330.3,107232890.3,-64135184.16,527918023.1,93125003.45,24875845.15,0,0
19,33889,1,0,2018,320855724.4,1070386221,6468951794,4337598832,2131352962,351391087.3,4291234452,1485378331,27804849.84,0,0
20,33722,0,0,2012,3241897.7,668385621.8,681645094,280181050.9,401464043.1,24439724.98,384120550.2,236315629,36554296.51,0,0
20,33722,0,0,2013,-6517401.44,681645094,731348499.9,273663649.5,457684850.4,11956347.39,441132413.3,292661638.6,37924345.15,0,0
20,33722,0,0,2014,7687620.27,731348499.9,1162740985,281351269.7,881389715.2,51270577.91,887709872.8,293324131.4,48054654.62,0,0
20,33722,0,0,2015,-6731513.11,1162740985,1155089237,311406562.2,843682674.5,47646959.95,960760128.6,286378262.7,26122616.32,0,0
20,33722,0,0,2016,5457710.33,1155089237,632475542.4,319698568.6,312776973.8,17073756.34,349728544,310172562,39174206.18,0,0
20,33722,0,0,2017,974409.39,632475542.4,629762731.4,320672978,309089753.4,11698019.93,348105150.8,309025342.4,34610219.89,0,0
20,33722,0,0,2018,3295022.72,629762731.4,617090153.5,323968000.7,293122152.7,16721273.6,320250569.7,293057741.7,40438503.2,0,0
21,34367,1,0,2012,8452148.48,10336754642,10181363679,4156232930,6025130748,-25960523.83,7466563826,5996620119,0,0,0
21,34367,1,0,2013,158874515.2,10181363679,13726551759,4961145646,8765406113,180764443.8,10962703321,8731273297,0,0,0
21,34367,1,0,2014,160556177,13726551759,14439081515,5049316800,9389764715,71606092.77,11584725192,9360040391,16968739.62,0,0
21,34367,1,0,2015,180660277.5,14439081515,14337515272,5205680793,9131834480,152795880.7,10483135874,8994649810,25902106.7,0,0
21,34367,1,0,2016,223740673.7,14337515272,11717371550,5297328421,6420043129,394934853,7267703466,6225831380,59413926.33,0,0
21,34367,1,0,2017,573895565.6,11717371550,16599483730,5928759494,10670724237,788686492.1,11209890773,10398244229,49977977.78,0,0
21,34367,1,0,2018,565371989,16599483730,15539378940,6386664083,9152714857,763255667.6,10085960507,9009674143,73037613.43,0,0
23,34088,0,0,2012,5131099.09,1093571443,1219044948,407387375.8,811657572,62727131.65,1053631043,755316617.3,0,0,0
23,34088,0,0,2013,11822530,1219044948,1344913500,415047218.6,929866281.2,34754701.03,1182972907,925044400.9,0,0,0
23,34088,0,0,2014,15066368.74,1344913500,1474001953,424563337.7,1049438615,37705305.79,1309919803,1033231521,0,0,0
23,34088,0,0,2015,26633940.54,1474001953,1565865590,446551533.7,1119314056,59887571.75,1405863320,1112233919,0,0,0
23,34088,0,0,2016,15828541.43,1565865590,1513965159,455604217.6,1058360941,37187235.73,1365828328,990451737.2,3427550.65,0,0
23,34088,0,0,2017,28688798.51,1513965159,1951619399,478798688.3,1472820711,56569950.13,1740906538,1468600596,11020100.29,0,0
23,34088,0,0,2018,35136374.43,1951619399,2320492791,506960080.4,1813532711,78136691.69,2083810483,1812811349,15822126.3,0,0
25,34141,1,0,2012,971919.19,570693268.2,644911292,201061516.2,443849775.8,18255930.56,136981631.4,286522644.6,0,0,0
25,34141,1,0,2013,3017976.2,644911292,700998151.9,203715255.8,497282896.1,29785311.37,165723929.5,321892113.3,0,0,0
25,34141,1,0,2014,8566208.16,700998151.9,806324777.8,202330360.1,603994417.7,27012280.77,153482634.8,368492121.7,0,0,0
25,34141,1,0,2015,42738043.55,806324777.8,1168667927,878588403.6,290079523.9,50689016.48,359395148.7,262359303,0,0,0
25,34141,1,0,2016,27617932.54,1168667927,1189001075,908536336.2,280464738.8,29505647.88,344969305.1,248879711,336248.68,0,0
25,34141,1,0,2017,65781568.71,1189001075,1403314594,998023573.9,405291020.5,70338301.34,457794904.9,348250860.2,30260469.24,0,0
25,34141,1,0,2018,86139979.36,1403314594,1658295531,1099282216,559013315.1,96705454.25,709005203.5,517932798.5,40399281.41,0,0
26,34123,1,0,2012,115659865.8,2895775774,3326763825,1449085223,1877678602,234586711.8,2494619092,1827789581,0,0,0
26,34123,1,0,2013,130125019.8,3326763825,3558702591,1538819592,2019883000,238640262.7,2677299515,1445929075,0,0,0
26,34123,1,0,2014,146103233.2,3558702591,3657781647,1636480287,2021301360,265698325.5,2706687646,1478381005,24676833.57,0,0
26,34123,1,0,2015,122043680.7,3657781647,4246670045,2302830325,1943839720,219759314.1,3148091430,1448720996,24388773.29,0,0
26,34123,1,0,2016,110374847.3,4246670045,4004897563,2374948190,1629949373,203001332.3,2827680732,1508668325,30144061.19,0,0
26,34123,1,0,2017,142616359.2,4004897563,3579789693,2467972877,1111816816,228624745.6,2427898745,1026042463,70699100.91,0,0
26,34123,1,0,2018,183835095.3,3579789693,3599691650,2570140565,1029551086,256480058.8,2457972576,1021361120,92995579.76,0,0
27,34215,1,0,2012,1136475669,31509083747,32359212808,17548851231,14810361577,2047538904,9547956284,9704013746,0,0,0
27,34215,1,0,2013,1736630977,32359212808,33393505287,18839452289,14554052999,2680293456,9814478967,11484757051,0,0,0
27,34215,1,0,2014,2336102467,33393505287,38441387697,20354585148,18086802548,3486687616,12413126643,14294769343,0,0,0
27,34215,1,0,2015,2057692711,38441387697,58067427403,24867872869,33199554534,3265469772,15933753328,18060556332,0,0,0
27,34215,1,0,2016,1406635479,58067427403,60862186185,24827658558,36034527627,2955544197,13097055285,17854727290,211902.65,0,0
27,34215,1,0,2017,845059357.8,60862186185,77230930148,24722596959,52508333189,2694820351,17565602092,24436857133,32139868.41,0,0
27,34215,1,0,2018,716386573.6,77230930148,85073895249,27483645871,57590249378,3019397794,20951031088,22517566554,39708946.85,0,0
28,34190,1,0,2012,483681835.5,7665759761,9295839940,1839051212,7456788727,756187471,7863435090,7129837127,0,0,0
28,34190,1,0,2013,534219399.2,9295839940,11057896941,2316637065,8741259877,836167011.8,9465740843,8490369227,0,0,0
28,34190,1,0,2014,669841167.9,11057896941,12828941541,4851215437,7977726104,973451053.9,10992130165,7687757035,0,0,0
28,34190,1,0,2015,787347909.2,12828941541,13218349735,5566474957,7651874778,1075093717,11209955358,7326025505,0,0,0
28,34190,1,0,2016,1281880306,13218349735,21312754512,8913983534,12398770978,1668281461,17684977770,12135715270,56297989.56,0,0
28,34190,1,0,2017,1156738846,21312754512,22343643528,9927502757,12416140771,1566849654,18320779382,12130238265,88770916.69,0,0
28,34190,1,0,2018,1348431112,22343643528,28930300520,13905776493,15024524027,1793066077,24495616329,14757972540,155582926.9,0,0
29,34227,1,0,2012,106854849.6,3236127046,3712770828,1507111498,2205659331,139739808.7,3058378095,1344887128,0,0,0
29,34227,1,0,2013,228317758.1,3712770828,4215099297,1735004635,2480094662,301414429.1,3578794485,1655131239,0,0,0
29,34227,1,0,2014,298058149.6,4215099297,4375098314,2033104996,2341993318,434107302,3770582204,1851740725,0,0,0
29,34227,1,0,2015,301069066.8,4375098314,4179937121,2203447796,1976489324,442286993.9,3579181729,1583775370,0,0,0
29,34227,1,0,2016,311495750.1,4179937121,3785600783,2515966870,1269633913,413213446.1,3227306037,1123477185,113693643.1,0,0
29,34227,1,0,2017,184922598.1,3785600783,3989263982,2700022562,1289241420,234263057.8,3208544441,1199139540,123778635.1,0,0
29,34227,1,0,2018,499971565,3989263982,4665891514,3200735111,1465156404,665720238.8,3823078274,1458649265,122106530.1,0,0
30,34241,1,0,2012,-3689015.61,66169347.65,24606158.49,-1647432.79,26253591.28,-3764098.25,24606158.49,26253591.28,16953487.61,0,0
30,34241,1,0,2013,590379057.2,24606158.49,7110347412,4247929789,2862417623,630418213.5,3205611446,2212182587,17871076.74,0,0
30,34241,1,0,2014,672414249.3,7110347412,7271114435,4762242484,2508871951,717493677,3246713798,1917561324,83915637.54,0,0
30,34241,1,0,2015,524945705.6,7271114435,8085376947,5304916053,2780460894,535604169.2,3744409102,1943080405,85651292.17,0,0
30,34241,1,0,2016,676619091.9,8085376947,9072987294,5774955787,3298031506,692714038.8,4377232044,2498905966,79983696.48,0,0
30,34241,1,0,2017,818894935.4,9072987294,10364348492,6324423081,4039925411,866552528.4,5359617781,3177456612,76461555.99,0,0
30,34241,1,0,2018,873668594.3,10364348492,11682128692,7127916035,4554212656,882584088.6,5920355271,3759356221,84609102.49,0,0
31,34250,1,0,2012,680475737.2,32602592973,34838562067,7575112621,27263449446,1320559874,32041376622,20589357824,0,0,0
31,34250,1,0,2013,919186495.2,34838562067,40602717174,8970396284,31632320891,1627102139,36974304041,24645798966,0,0,0
31,34250,1,0,2014,902808237.5,40602717174,46311473256,10665037790,35646435466,1766624332,40664302276,23660951515,3540863.08,0,0
31,34250,1,0,2015,1001222298,46311473256,55321650993,11085902449,44235748544,1846712364,49547479455,26490404481,12336946.54,0,0
31,34250,1,0,2016,1333459036,55321650993,61276950060,11287529175,49989420885,2676477266,52333646071,31800014304,80143427.92,0,2967570
31,34250,1,0,2017,1734838350,61276950060,75751475787,11744589164,64006886623,3270582647,65215513417,48419992312,201905173.3,0,149233473
31,34250,1,0,2018,2004363639,75751475787,91171929972,13759785443,77412144528,3886159765,80713153094,45279699173,292705150.2,0,149233473
32,34270,1,0,2012,178982041.1,1574218095,1692009584,1048479186,643530398.3,241405245.9,1150829730,638150398.3,0,0,0
32,34270,1,0,2013,15010787.67,1692009584,1501408867,1015028109,486380757.2,35598204.9,980889217.7,480936697.2,0,0,0
32,34270,1,0,2014,17918127.7,1501408867,1424272124,1033810305,390461819.3,26671174.21,895342382.5,385151484.8,24069503.13,0,0
32,34270,1,0,2015,49461389.33,1424272124,2125737188,1508499075,617238112.6,88268412.85,1519456142,588720175.2,23494427.15,0,0
32,34270,1,0,2016,45756957.08,2125737188,1955415047,1549627164,405787882.9,67943591.19,1385036968,384336697.2,27184379.23,0,0
32,34270,1,0,2017,13066915.22,1955415047,1927338866,1568764647,358574218.6,12392792.36,1407263267,339226310.4,47268876.28,0,0
32,34270,1,0,2018,111771375.5,1927338866,2153380723,1516120358,637260365.5,126095003.8,1616866785,617622040,74252815.63,0,0
34,34463,0,0,2012,4014789.53,207619257.2,193552086.2,89319948.19,104232138.1,5039676.12,109858025.6,93693026.7,0,0,0
34,34463,0,0,2013,16766914.58,193552086.2,378211289.9,106086862.8,272124427.1,18845171.48,272596467.4,265499978.1,22980400,0,0
34,34463,0,0,2014,61471205.74,378211289.9,461668045.3,165636614.9,296031430.4,63448171.09,260384221,293757105,34469270.32,0,0
34,34463,0,0,2015,21363244.02,461668045.3,448008298.7,186999858.9,261008439.8,24592492.88,343846577.5,260862830.2,71378312.72,0,0
34,34463,0,0,2016,402783738.3,448008298.7,17037169576,2650673215,14386496361,710067033.2,15607897621,12761698325,76685991.56,0,0
34,34463,0,0,2017,723188627.3,17037169576,24273190388,3357832641,20915357747,1272506206,19067100370,19602361196,97373795.95,33887,88680000
34,34463,0,0,2018,516026502.6,24273190388,25985451950,3846490250,22138961700,1144168555,20301291577,20325291870,148221925.6,2026010037,88570000
35,34432,0,0,2012,-636052363.9,636493899.3,307902946.7,-1857990442,2165893389,-638818446.4,172589833.5,1622718931,0,0,0
35,34432,0,0,2013,1131546995,307902946.7,10441933.09,12474956.74,-2033023.65,1131401791,10432755.46,-2033023.65,0,0,0
35,34432,0,0,2014,175015909.5,10441933.09,3272286231,1622182187,1650104044,233189073.6,864197065.9,926370710.7,27756977.72,0,0
35,34432,0,0,2015,228195230.2,3272286231,4399024386,1850377417,2548646970,355319542,682685981,980991564.5,31914566.07,0,0
35,34432,0,0,2016,211724505,4399024386,5998494257,2062461721,3936032536,363467701,789093575.1,2153284459,69226365.46,0,0
35,34432,0,0,2017,224894366,5998494257,8130264343,3048382544,5081881799,444958851.2,2183078589,2879320415,79458708.24,0,0
35,34432,0,0,2018,222297614.8,8130264343,8808911186,3294513874,5514397312,415594662.4,1792418907,4174217812,112538742.2,441847364,32000000
36,34502,0,0,2012,86335163.25,3862281777,4267243631,2431057952,1836185679,120065844.8,3391535710,1058006640,0,0,0
36,34502,0,0,2013,114888220.1,4267243631,4195887408,2536482412,1659404996,148958648.5,3296057827,1287943837,9024047.41,0,0
36,34502,0,0,2014,30135153.8,4195887408,4568926337,2493344929,2075581408,74013650.6,3546990224,873466814.5,9457339.73,0,0
36,34502,0,0,2015,94695385.53,4568926337,6463740838,2683002240,3780738598,134880807,5328375381,1667514711,10921937.87,0,0
36,34502,0,0,2016,1353083048,6463740838,9725476322,4024710149,5700766173,1795515625,7589490405,5188710980,25821095.99,0,3575000
36,34502,0,0,2017,1372382699,9725476322,8718661474,5082662383,3635999091,1603402430,6527795142,2877170177,44710666.05,92099750,18333334
36,34502,0,0,2018,1031137707,8718661474,10893040699,5439991580,5453049119,1415099604,8662239366,4237691192,68445092.58,413755726,69320391
37,34516,1,0,2012,-235004108.4,5452746683,5536067730,1722811284,3813256446,9652618.07,3307428991,3753240981,0,0,0
37,34516,1,0,2013,73379180.36,5536067730,5440291369,1799779553,3640511816,329947641.9,3327018733,3556298300,50594819.53,0,0
37,34516,1,0,2014,-421632362.3,5440291369,5056415825,1378147191,3678268635,-181040317.8,3016097219,3454086320,173095649.2,0,0
37,34516,1,0,2015,-829324497,5056415825,4579853736,548910805.3,4030942931,-599537475.8,2741266959,3259407724,170101894.8,0,0
37,34516,1,0,2016,1264758441,4579853736,4363703614,2023969477,2339734137,1662140831,2651653930,1832915269,219572654,0,0
37,34516,1,0,2017,377076.76,4363703614,2883804393,2024346554,859457838.6,61516103.82,1246229653,764781017.1,225260634.1,203390551,40000000
37,34516,1,0,2018,12452824.75,2883804393,3307148290,2036799379,1270348911,67526653.02,1666915683,1142070419,423117647.6,697881541,47333333
38,34554,0,0,2012,2787981.18,630464661.3,610156264.4,193609591.2,416546673.2,15664365.47,606264789.4,414547628.2,0,0,0
38,34554,0,0,2013,2907365.52,610156264.4,680915598.3,201745739,479169859.3,13473158.55,674750826.9,477170814.3,21089026.13,0,0
38,34554,0,0,2014,-54959566.24,680915598.3,683292590.4,146789371.9,536503218.5,-57873427,674406020.6,527048209.1,28477375.96,0,0
38,34554,0,0,2015,8062361.98,683292590.4,744777535.5,154851733.9,589925801.6,17344109.87,735131953.6,589925801.6,27345825.79,0,0
38,34554,0,0,2016,240476528.1,744777535.5,6393623559,5113919254,1279704305,299941818.2,3535516016,1127663547,29130475.62,0,0
38,34554,0,0,2017,358378132.8,6393623559,5771928314,5396866970,375061344.8,410334676,3257862695,350577648.1,28223177.31,101950939,18000000
38,34554,0,0,2018,-2352749208,5771928314,3246477440,2829057838,417419602.7,-2368105413,2631787610,400078577,30894146.22,676306893,27763200
39,34432,1,0,2012,1930430000,64361714000,62992380000,22117157000,40875223000,3358413000,38346189000,25540032000,0,0,0
39,34432,1,0,2013,2634498000,62992380000,72605972000,24496128000,48109844000,3852153000,41169668000,32576349000,57151585.02,0,0
39,34432,1,0,2014,3033928000,72605972000,87776181000,27282115000,60494066000,4049689000,45172177000,43340077000,58773409,0,0
39,34432,1,0,2015,2271961000,87776181000,1.07E+11,35494876000,71268295000,3631629000,43530325000,45921237000,70921845.7,0,16670000
39,34432,1,0,2016,734983000,1.07E+11,1.25E+11,39134792000,85479956000,2461574000,53352031000,46249215000,79574983.86,0,121657094
39,34432,1,0,2017,3158415000,1.25E+11,1.31E+11,43237434000,87366945000,5330606000,59001923000,51421759000,100661715.1,0,0
39,34432,1,0,2018,4068455000,1.31E+11,1.59E+11,52402988000,1.06E+11,8021326000,81902959000,73536161000,87232880.72,735312024,41600000
40,34554,0,0,2012,194099382.9,1888141595,2868350341,1164784210,1703566131,279893980.5,2383234848,1463602428,75239122.34,0,0
40,34554,0,0,2013,102864912.3,2868350341,3960575985,1252484364,2708091621,187504419.4,3603119405,1822225352,73274965.54,0,0
40,34554,0,0,2014,53173698.3,3960575985,4269813106,1268554535,3001258571,137671672.1,3958662363,2690432624,85558398.54,0,28002985
40,34554,0,0,2015,62044581.52,4269813106,6768909271,1325577157,5443332114,155929727.3,6358762355,3296073289,88648755.03,0,28120985
40,34554,0,0,2016,175339071.2,6768909271,17287967225,10963922653,6324044572,362725878.4,13129506288,3663538210,82714872.91,0,42266018
40,34554,0,0,2017,539940092.7,17287967225,28903531697,11559465112,17344066585,773855006.8,20621658415,10588335871,192851712,172562230,20050000
40,34554,0,0,2018,1126438187,28903531697,34423044803,14571182335,19851862468,1870314652,21367158569,13421020942,188725075.7,674907105,41672605
42,34598,0,1,2012,411880264.4,7147626392,7516712221,2902087587,4614624634,653104751.7,6422491631,2794752718,0,0,0
42,34598,0,1,2013,405502224.2,7516712221,7998173392,3066963384,4931210008,640959116.1,7054872760,3361160008,444594.59,0,0
42,34598,0,1,2014,305618650.7,7998173392,16196337802,3300802502,12895535299,590878104.6,15098422363,8944345299,33872482.53,0,0
42,34598,0,1,2015,399851565.3,16196337802,24621393457,5616185224,19005208234,843113799.1,20416209323,11871218290,52558448,0,0
42,34598,0,1,2016,221540300.3,24621393457,29161608502,5861144401,23300464101,856345400.8,24832562256,15077420557,78350755.53,0,0
42,34598,0,1,2017,608896802.1,29161608502,43619885474,6883814886,36736070588,1389780299,37748323394,24336245262,91733015.84,159956822,22000000
42,34598,0,1,2018,414949085.3,43619885474,46050688701,7666289714,38384398986,1514860960,40402896977,27991099896,141712807.5,245757123,56581360
45,34561,1,0,2012,-80988887.59,1808226906,1880660667,1303011954,577648712.8,-94761322.43,560536780,308337857.2,0,0,0
45,34561,1,0,2013,47222590.97,1880660667,2851759736,2297846577,553913158.8,90706713.19,1578110036,242091020.9,3673537.36,0,0
45,34561,1,0,2014,-113591328.3,2851759736,2822783502,2196249248,626534253.6,-85594040.15,1614242673,424777889.7,14923070.33,0,0
45,34561,1,0,2015,8497227.4,2822783502,2969394979,2174569546,794825433.2,11527642.03,1859538138,564449822.8,47372087.6,0,0
45,34561,1,0,2016,-87270604.54,2969394979,4119586266,3440118982,679467284.4,-99165094.17,2988100882,489421499.7,49460944.24,0,0
45,34561,1,0,2017,73661677.87,4119586266,4195746508,3523019130,672727378,54239114.82,2868473365,497960313.3,56636417.67,143277477,26680000
45,34561,1,0,2018,-62302707.38,4195746508,4619203417,3459480527,1159722890,-66682289.95,2994526188,1021731192,64097138.19,865244497,87270000
46,34589,0,0,2012,778048233.1,23437130836,30934760741,8962333992,21972426749,1228390337,30162902717,7226151839,0,0,0
46,34589,0,0,2013,1179033100,30934760741,40738039058,9651012944,31087026115,1636269443,38948085463,12140279969,10526431.89,0,0
